miRNA	Gene	Input
hsa-miR-3646	ERAP1	-1
hsa-miR-3646	PDS5B	-1
hsa-miR-3646	CNTN3	-1
hsa-miR-3646	MAP3K21	-1
hsa-miR-3646	CAT	-1
hsa-miR-3646	LIN7C	-1
hsa-miR-3646	APPBP2	-1
hsa-miR-3646	KPNA4	-1
hsa-miR-3646	CAB39	-1
hsa-miR-3646	PRKAG2	-1
hsa-miR-6771-3p	TIMP3	-1
hsa-miR-6771-3p	SSBP3	-1
hsa-miR-6771-3p	STK32A	-1
hsa-miR-6771-3p	PAK2	-1
hsa-miR-6771-3p	EIF4A3	-1
hsa-miR-6771-3p	EXOG	-1
hsa-miR-337-3p	C2CD6	-1
hsa-miR-337-3p	FAM104A	-1
hsa-miR-337-3p	SLITRK4	-1
hsa-miR-337-3p	GRID2	-1
hsa-miR-337-3p	SORCS1	-1
hsa-miR-337-3p	FAM76B	-1
hsa-miR-337-3p	RBM41	-1
hsa-miR-337-3p	ZNF624	-1
hsa-miR-6839-3p	TCAF1	-1
hsa-miR-6839-3p	ATXN1	-1
hsa-miR-6839-3p	MED13L	-1
hsa-miR-6839-3p	MCM3	-1
hsa-miR-6839-3p	CHRNA9	-1
hsa-miR-876-3p	IFNA17	-1
hsa-miR-876-3p	GLS2	-1
hsa-miR-876-3p	RBBP6	-1
hsa-miR-876-3p	CAPN6	-1
hsa-miR-876-3p	IFNA14	-1
hsa-miR-876-3p	DCUN1D4	-1
hsa-miR-876-3p	IFNA7	-1
hsa-miR-876-3p	IFNA16	-1
hsa-miR-876-3p	IFNA4	-1
hsa-miR-219a-1-3p	CD83	-1
hsa-miR-219a-1-3p	MEMO1	-1
hsa-miR-219a-1-3p	HECW1	-1
hsa-miR-219a-1-3p	ZNF652	-1
hsa-miR-219a-1-3p	KCNH7	-1
hsa-miR-532-3p	BCL9	-1
hsa-miR-532-3p	KLHL12	-1
hsa-miR-532-3p	CYTH1	-1
hsa-miR-532-3p	MYB	-1
hsa-miR-532-3p	DCAF6	-1
hsa-miR-532-3p	ANKRD12	-1
hsa-miR-532-3p	ZFP90	-1
hsa-miR-532-3p	HNRNPH3	-1
hsa-miR-532-3p	CYRIA	-1
hsa-miR-4738-3p	BMT2	-1
hsa-miR-4738-3p	ETNK1	-1
hsa-miR-4738-3p	FMR1	-1
hsa-miR-4738-3p	ZNF211	-1
hsa-miR-4738-3p	CKAP2	-1
hsa-miR-4738-3p	DNM1L	-1
hsa-miR-4738-3p	TTN	-1
hsa-miR-4738-3p	PMS1	-1
hsa-miR-4738-3p	KDM7A	-1
hsa-miR-4738-3p	PPM1E	-1
hsa-miR-4738-3p	RPGRIP1L	-1
hsa-miR-4738-3p	MAP2	-1
hsa-miR-4738-3p	FKBP1A	-1
hsa-miR-4738-3p	CTBP2	-1
hsa-miR-4738-3p	SLC17A7	-1
hsa-miR-4738-3p	LRRTM3	-1
hsa-miR-7109-5p	CBX6	-1
hsa-miR-7109-5p	ZBTB7A	-1
hsa-miR-7109-5p	NFIC	-1
hsa-miR-7109-5p	IGF2	-1
hsa-miR-7109-5p	SERTAD2	-1
hsa-miR-7109-5p	HSF2BP	-1
hsa-miR-7109-5p	KCNC3	-1
hsa-miR-5008-5p	CPNE5	-1
hsa-miR-5008-5p	TMEM120B	-1
hsa-miR-5008-5p	URM1	-1
hsa-miR-5008-5p	SMARCA2	-1
hsa-miR-5008-5p	NUDC	-1
hsa-miR-5008-5p	SMPD3	-1
hsa-miR-548f-5p	WNK3	-1
hsa-miR-548f-5p	MID1	-1
hsa-miR-548f-5p	DICER1	-1
hsa-miR-548f-5p	CGGBP1	-1
hsa-miR-548f-5p	TGFBR1	-1
hsa-miR-548f-5p	PSD3	-1
hsa-miR-548f-5p	GLIS3	-1
hsa-miR-548f-5p	PRPF39	-1
hsa-miR-548f-5p	ANKRD46	-1
hsa-miR-548f-5p	SCN3A	-1
hsa-miR-548f-5p	KLHL8	-1
hsa-miR-548f-5p	SLC30A5	-1
hsa-miR-548f-5p	ESR1	-1
hsa-miR-548f-5p	SORBS1	-1
hsa-miR-548f-5p	GIT2	-1
hsa-miR-548f-5p	ST8SIA3	-1
hsa-miR-548f-5p	SPTSSB	-1
hsa-miR-548f-5p	GPR85	-1
hsa-miR-548f-5p	PEX5L	-1
hsa-miR-548f-5p	SDC2	-1
hsa-miR-548f-5p	FAM43A	-1
hsa-miR-548f-5p	NCOA4	-1
hsa-miR-548f-5p	SFRP2	-1
hsa-miR-548f-5p	BNIP2	-1
hsa-miR-548f-5p	YAP1	-1
hsa-miR-548f-5p	PRKAR2B	-1
hsa-miR-548f-5p	TRIO	-1
hsa-miR-548f-5p	XYLT1	-1
hsa-miR-548f-5p	CAND1	-1
hsa-miR-548f-5p	PRSS23	-1
hsa-miR-548f-5p	DIAPH1	-1
hsa-miR-548f-5p	EPS15	-1
hsa-miR-548f-5p	TAOK1	-1
hsa-miR-548f-5p	RIMS2	-1
hsa-miR-548f-5p	ZEB2	-1
hsa-miR-548f-5p	SECISBP2L	-1
hsa-miR-548f-5p	L3MBTL3	-1
hsa-miR-548f-5p	LRP6	-1
hsa-miR-548f-5p	CTNNB1	-1
hsa-miR-548f-5p	SALL1	-1
hsa-miR-548f-5p	MYBL1	-1
hsa-miR-548f-5p	PLXNA4	-1
hsa-miR-548f-5p	TNPO1	-1
hsa-miR-548f-5p	FSTL1	-1
hsa-miR-548f-5p	HOXA9	-1
hsa-miR-548f-5p	ELAVL1	-1
hsa-miR-548f-5p	FZD6	-1
hsa-miR-548f-5p	SNX27	-1
hsa-miR-548f-5p	CNKSR2	-1
hsa-miR-548f-5p	MSL2	-1
hsa-miR-548f-5p	SHANK1	-1
hsa-miR-548f-5p	CPNE4	-1
hsa-miR-548f-5p	MED12L	-1
hsa-miR-548f-5p	SPTY2D1	-1
hsa-miR-548f-5p	ZC3HAV1L	-1
hsa-miR-548f-5p	ATG14	-1
hsa-miR-548f-5p	TRAPPC10	-1
hsa-miR-548f-5p	MMGT1	-1
hsa-miR-548f-5p	CPSF6	-1
hsa-miR-548f-5p	S1PR1	-1
hsa-miR-548f-5p	LYPLA1	-1
hsa-miR-548f-5p	BMPR2	-1
hsa-miR-548f-5p	INO80D	-1
hsa-miR-548f-5p	RBMS2	-1
hsa-miR-548f-5p	CNTNAP3B	-1
hsa-miR-548f-5p	GTF2A1	-1
hsa-miR-548f-5p	CNTN1	-1
hsa-miR-548f-5p	STRN	-1
hsa-miR-548f-5p	ACSL6	-1
hsa-miR-548f-5p	CREBRF	-1
hsa-miR-548f-5p	CACUL1	-1
hsa-miR-548f-5p	PPTC7	-1
hsa-miR-548f-5p	ZMAT3	-1
hsa-miR-548f-5p	BBOX1	-1
hsa-miR-548f-5p	KBTBD8	-1
hsa-miR-548f-5p	FAM217A	-1
hsa-miR-548f-5p	HMGA2	-1
hsa-miR-3658	MBOAT2	-1
hsa-miR-3658	HMCES	-1
hsa-miR-3658	MDM2	-1
hsa-miR-3658	ZNF280D	-1
hsa-miR-3658	CUL2	-1
hsa-miR-3658	ZADH2	-1
hsa-miR-3658	DCUN1D4	-1
hsa-miR-3658	PURB	-1
hsa-miR-3658	TRPS1	-1
hsa-miR-3658	DCUN1D1	-1
hsa-miR-3658	VASH2	-1
hsa-miR-3658	XIAP	-1
hsa-miR-3658	SCP2	-1
hsa-miR-3658	SUV39H2	-1
hsa-miR-3658	ICE1	-1
hsa-miR-3658	TSLP	-1
hsa-miR-3658	NUDT13	-1
hsa-miR-3658	SMAD5	-1
hsa-miR-3658	TBL1XR1	-1
hsa-miR-3658	POU5F1	-1
hsa-miR-3658	FUT9	-1
hsa-miR-3658	ZIC3	-1
hsa-miR-3658	CEP97	-1
hsa-miR-3658	SLC4A7	-1
hsa-miR-3658	GRIA1	-1
hsa-miR-3658	CBLL1	-1
hsa-miR-3658	RHOQ	-1
hsa-miR-3658	TRIM33	-1
hsa-miR-3658	SETBP1	-1
hsa-miR-3658	TNFRSF21	-1
hsa-miR-3658	KCNB2	-1
hsa-miR-3658	ZFX	-1
hsa-miR-3658	ATRNL1	-1
hsa-miR-3658	MYO5A	-1
hsa-miR-3658	PNISR	-1
hsa-miR-3658	HIF1A	-1
hsa-miR-3658	PLOD2	-1
hsa-miR-3658	RREB1	-1
hsa-miR-3658	PNPLA8	-1
hsa-miR-3658	UBE2K	-1
hsa-miR-3658	AGPS	-1
hsa-miR-3658	ZNF652	-1
hsa-miR-3658	CELF2	-1
hsa-miR-3658	LMAN2L	-1
hsa-miR-3658	DDX46	-1
hsa-miR-3658	FBXO45	-1
hsa-miR-3658	LMAN2	-1
hsa-miR-3658	KLHL28	-1
hsa-miR-3658	PRTG	-1
hsa-miR-3658	CDCA4	-1
hsa-miR-3658	RAD23B	-1
hsa-miR-3658	KLHL8	-1
hsa-miR-3658	LMO7	-1
hsa-miR-3658	ANTXR1	-1
hsa-miR-3658	FOXN2	-1
hsa-miR-3658	MYSM1	-1
hsa-miR-3658	MON2	-1
hsa-miR-3658	ZMYND11	-1
hsa-miR-3658	VKORC1L1	-1
hsa-miR-3658	COL5A2	-1
hsa-miR-3658	KDM7A	-1
hsa-miR-3658	CDK14	-1
hsa-miR-3658	IDI1	-1
hsa-miR-3658	KLRC2	-1
hsa-miR-3658	ATRX	-1
hsa-miR-3658	PDIK1L	-1
hsa-miR-3658	CLCN3	-1
hsa-miR-3658	NAMPT	-1
hsa-miR-3658	UHMK1	-1
hsa-miR-3658	FNBP1L	-1
hsa-miR-3658	INO80	-1
hsa-miR-3658	POU2F1	-1
hsa-miR-3658	LRIF1	-1
hsa-miR-3658	SLC25A24	-1
hsa-miR-3658	SPAST	-1
hsa-miR-3658	HIPK3	-1
hsa-miR-3658	XPNPEP3	-1
hsa-miR-3658	DCDC2	-1
hsa-miR-3658	KLRC1	-1
hsa-miR-3658	MAPKAP1	-1
hsa-miR-3658	ZFP91	-1
hsa-miR-3658	SEC23IP	-1
hsa-miR-3658	GABRB2	-1
hsa-miR-3658	CRYBG1	-1
hsa-miR-3658	MCTS1	-1
hsa-miR-3658	MSI2	-1
hsa-miR-3658	SMARCE1	-1
hsa-miR-3658	NRG4	-1
hsa-miR-3658	PYROXD1	-1
hsa-miR-3658	SNX7	-1
hsa-miR-3658	SCAF8	-1
hsa-miR-3658	LRRTM2	-1
hsa-miR-3658	PCDH19	-1
hsa-miR-3658	UBE2V2	-1
hsa-miR-3658	GNB4	-1
hsa-miR-3658	SLC25A17	-1
hsa-miR-3658	MGAT4A	-1
hsa-miR-3658	FAM126A	-1
hsa-miR-3658	LRP6	-1
hsa-miR-3658	ICMT	-1
hsa-miR-3658	USP44	-1
hsa-miR-3658	PPP4R3B	-1
hsa-miR-3658	CAVIN2	-1
hsa-miR-3658	PPIG	-1
hsa-miR-3658	RBP1	-1
hsa-miR-3658	HNRNPF	-1
hsa-miR-3658	ELMOD2	-1
hsa-miR-3658	ABCG2	-1
hsa-miR-3658	PAK5	-1
hsa-miR-3658	MINDY2	-1
hsa-miR-3658	ERO1B	-1
hsa-miR-3658	BTBD7	-1
hsa-miR-3658	MZT1	-1
hsa-miR-3658	HAT1	-1
hsa-miR-3658	NME5	-1
hsa-miR-3658	SPRYD7	-1
hsa-miR-3658	CDK6	-1
hsa-miR-3658	MAP3K2	-1
hsa-miR-3658	ZBTB1	-1
hsa-miR-3658	ZNF711	-1
hsa-miR-3658	SOX6	-1
hsa-miR-3658	GPC2	-1
hsa-miR-3658	GCA	-1
hsa-miR-3658	ATXN7	-1
hsa-miR-3658	LRRC58	-1
hsa-miR-3658	TRA2A	-1
hsa-miR-3658	NECAB1	-1
hsa-miR-3658	VANGL2	-1
hsa-miR-3658	GPR180	-1
hsa-miR-3658	TRPA1	-1
hsa-miR-3658	USF3	-1
hsa-miR-3658	ZBTB20	-1
hsa-miR-3658	POU5F1B	-1
hsa-miR-3658	SPTSSA	-1
hsa-miR-3658	GPC6	-1
hsa-miR-3658	TTC28	-1
hsa-miR-3658	UBE2D1	-1
hsa-miR-3658	MED13	-1
hsa-miR-3658	DDX53	-1
hsa-miR-3658	SLC35F5	-1
hsa-miR-3658	ZMPSTE24	-1
hsa-miR-3658	NAA30	-1
hsa-miR-3658	TBC1D23	-1
hsa-miR-3658	ECT2L	-1
hsa-miR-3658	PLEKHA8	-1
hsa-miR-3658	RALYL	-1
hsa-miR-3658	MAPK6	-1
hsa-miR-3658	LRRTM3	-1
hsa-miR-3658	CARNMT1	-1
hsa-miR-3658	ZNF555	-1
hsa-miR-3658	MKLN1	-1
hsa-miR-3658	SOS2	-1
hsa-miR-3658	KRAS	-1
hsa-miR-3658	TBC1D15	-1
hsa-miR-3658	NUFIP2	-1
hsa-miR-3658	SLAIN2	-1
hsa-miR-3658	PPP3CB	-1
hsa-miR-3658	GPR183	-1
hsa-miR-3658	TMEM215	-1
hsa-miR-3658	SCAI	-1
hsa-miR-3658	PLXDC2	-1
hsa-miR-3658	ZNF354C	-1
hsa-miR-3658	WASL	-1
hsa-miR-3659	CYBRD1	-1
hsa-miR-3659	NUDT12	-1
hsa-miR-3659	FOXI2	-1
hsa-miR-3659	NSD1	-1
hsa-miR-3659	PAK4	-1
hsa-miR-3659	CALML4	-1
hsa-miR-3659	RASSF9	-1
hsa-miR-3659	UBA3	-1
hsa-miR-876-5p	GPR171	-1
hsa-miR-876-5p	FOXA2	-1
hsa-miR-876-5p	SHISA9	-1
hsa-miR-876-5p	RIMBP2	-1
hsa-miR-876-5p	PREX2	-1
hsa-miR-876-5p	SSR2	-1
hsa-miR-125b-2-3p	POP1	-1
hsa-miR-125b-2-3p	PRPF39	-1
hsa-miR-125b-2-3p	GPR85	-1
hsa-miR-125b-2-3p	MDH1	-1
hsa-miR-125b-2-3p	RESF1	-1
hsa-miR-125b-2-3p	DR1	-1
hsa-miR-125b-2-3p	NEGR1	-1
hsa-miR-125b-2-3p	PDZRN4	-1
hsa-miR-4726-5p	SUSD6	-1
hsa-miR-4726-5p	AGO1	-1
hsa-miR-4726-5p	CHD8	-1
hsa-miR-4726-5p	HP1BP3	-1
hsa-miR-4726-5p	HEPACAM	-1
hsa-miR-3652	MNT	-1
hsa-miR-3652	RPP14	-1
hsa-miR-3652	SEZ6	-1
hsa-miR-3652	RSPRY1	-1
hsa-miR-3652	SYT1	-1
hsa-miR-3652	RERE	-1
hsa-miR-3652	CCDC28A	-1
hsa-miR-3666	SYBU	-1
hsa-miR-3666	MDM4	-1
hsa-miR-3666	LGALSL	-1
hsa-miR-3666	CPEB1	-1
hsa-miR-3666	CAPRIN2	-1
hsa-miR-3666	MIER1	-1
hsa-miR-3666	ARAP2	-1
hsa-miR-3666	SAR1B	-1
hsa-miR-3666	DNAJC16	-1
hsa-miR-3666	LONRF3	-1
hsa-miR-3666	MAPK1	-1
hsa-miR-3666	MYBL1	-1
hsa-miR-3666	LY75	-1
hsa-miR-3666	ATG16L1	-1
hsa-miR-3666	PAN3	-1
hsa-miR-3666	DGKE	-1
hsa-miR-3666	TBL1XR1	-1
hsa-miR-3666	SLAIN1	-1
hsa-miR-3666	TSC1	-1
hsa-miR-3666	TSHZ1	-1
hsa-miR-3666	RO60	-1
hsa-miR-3666	HCFC2	-1
hsa-miR-3666	CNOT6	-1
hsa-miR-3666	ACSL4	-1
hsa-miR-3666	PHF14	-1
hsa-miR-3666	RAP2C	-1
hsa-miR-3666	MEMO1	-1
hsa-miR-3666	GJA1	-1
hsa-miR-3666	LRIG1	-1
hsa-miR-3666	NECTIN3	-1
hsa-miR-3666	FMR1	-1
hsa-miR-3666	DDX6	-1
hsa-miR-3666	ZBTB18	-1
hsa-miR-3666	CLIP1	-1
hsa-miR-3666	CHD5	-1
hsa-miR-3666	RFX7	-1
hsa-miR-3666	ZBTB20	-1
hsa-miR-3666	MDFIC	-1
hsa-miR-3666	MPHOSPH9	-1
hsa-miR-3666	SKIDA1	-1
hsa-miR-3666	VPS37A	-1
hsa-miR-3666	RNF38	-1
hsa-miR-3666	ZFYVE9	-1
hsa-miR-3666	PIK3CB	-1
hsa-miR-3666	PLCB1	-1
hsa-miR-3666	CHST1	-1
hsa-miR-3666	LCORL	-1
hsa-miR-3666	THSD7A	-1
hsa-miR-3666	RTCA	-1
hsa-miR-3666	EREG	-1
hsa-miR-3666	TRPC3	-1
hsa-miR-3666	HPRT1	-1
hsa-miR-3666	ENPP5	-1
hsa-miR-3666	AGO4	-1
hsa-miR-3666	SERINC3	-1
hsa-miR-3666	ING2	-1
hsa-miR-3666	DYNC1LI2	-1
hsa-miR-3666	EIF4E2	-1
hsa-miR-3666	CDK19	-1
hsa-miR-3666	ESR1	-1
hsa-miR-3666	AAK1	-1
hsa-miR-3666	NALF1	-1
hsa-miR-3666	SBF2	-1
hsa-miR-3666	LDLR	-1
hsa-miR-3666	PHF20	-1
hsa-miR-3666	ACVR1	-1
hsa-miR-3666	MFSD6	-1
hsa-miR-3666	SOS2	-1
hsa-miR-3666	KLF7	-1
hsa-miR-3666	ZBTB4	-1
hsa-miR-3666	SLC6A6	-1
hsa-miR-3666	BRWD1	-1
hsa-miR-3666	RPS6KA5	-1
hsa-miR-3666	ZMAT3	-1
hsa-miR-3666	MECP2	-1
hsa-miR-3666	IGF1	-1
hsa-miR-3666	KBTBD8	-1
hsa-miR-3666	CEP170	-1
hsa-miR-3666	RALGPS2	-1
hsa-miR-3666	SECISBP2L	-1
hsa-miR-3666	MB21D2	-1
hsa-miR-3668	PTPN22	-1
hsa-miR-3668	SMAD5	-1
hsa-miR-3668	PEA15	-1
hsa-miR-3668	FRMD5	-1
hsa-miR-3668	YTHDC1	-1
hsa-miR-3668	YWHAQ	-1
hsa-miR-98-5p	C8orf58	-1
hsa-miR-98-5p	MIB1	-1
hsa-miR-98-5p	USP44	-1
hsa-miR-98-5p	PTAFR	-1
hsa-miR-98-5p	ZSWIM5	-1
hsa-miR-98-5p	FRMD4B	-1
hsa-miR-98-5p	FIGNL2	-1
hsa-miR-98-5p	LIN28B	-1
hsa-miR-98-5p	STARD13	-1
hsa-miR-98-5p	THRSP	-1
hsa-miR-98-5p	IGF1R	-1
hsa-miR-98-5p	CCND2	-1
hsa-miR-98-5p	BIN3	-1
hsa-miR-98-5p	PGRMC1	-1
hsa-miR-98-5p	UTRN	-1
hsa-miR-98-5p	ZBTB5	-1
hsa-miR-98-5p	PAPPA	-1
hsa-miR-98-5p	GXYLT1	-1
hsa-miR-98-5p	LRIG3	-1
hsa-miR-98-5p	COIL	-1
hsa-miR-98-5p	IGDCC3	-1
hsa-miR-98-5p	IGF2BP1	-1
hsa-miR-98-5p	NPHP3	-1
hsa-miR-98-5p	COL3A1	-1
hsa-miR-98-5p	FZD3	-1
hsa-miR-98-5p	SMARCAD1	-1
hsa-miR-98-5p	BACH1	-1
hsa-miR-98-5p	CBX5	-1
hsa-miR-98-5p	ZNF644	-1
hsa-miR-98-5p	PPP1R15B	-1
hsa-miR-98-5p	SLC10A7	-1
hsa-miR-98-5p	PRTG	-1
hsa-miR-98-5p	TRIM71	-1
hsa-miR-98-5p	NAP1L1	-1
hsa-miR-98-5p	NME6	-1
hsa-miR-98-5p	STX3	-1
hsa-miR-98-5p	GNG5	-1
hsa-miR-98-5p	CCNJ	-1
hsa-miR-98-5p	DLC1	-1
hsa-miR-98-5p	SALL4	-1
hsa-miR-98-5p	ZNF710	-1
hsa-miR-98-5p	PIK3IP1	-1
hsa-miR-98-5p	SMIM3	-1
hsa-miR-98-5p	ARID3B	-1
hsa-miR-98-5p	ADAMTS15	-1
hsa-miR-98-5p	CDC34	-1
hsa-miR-98-5p	AGO4	-1
hsa-miR-98-5p	HIC2	-1
hsa-miR-98-5p	SLF2	-1
hsa-miR-98-5p	GATM	-1
hsa-miR-98-5p	NRAS	-1
hsa-miR-98-5p	NR6A1	-1
hsa-miR-98-5p	ADAMTS8	-1
hsa-miR-98-5p	SKIL	-1
hsa-miR-98-5p	GNPTAB	-1
hsa-miR-98-5p	ZNF512B	-1
hsa-miR-98-5p	LPGAT1	-1
hsa-miR-98-5p	FIGN	-1
hsa-miR-98-5p	YOD1	-1
hsa-miR-98-5p	C14orf28	-1
hsa-miR-98-5p	PXT1	-1
hsa-miR-98-5p	HMGA2	-1
hsa-miR-98-5p	SFMBT1	-1
hsa-miR-888-5p	COX5A	-1
hsa-miR-888-5p	ARAP2	-1
hsa-miR-888-5p	AFF1	-1
hsa-miR-888-5p	GXYLT1	-1
hsa-miR-888-5p	SLC4A4	-1
hsa-miR-888-5p	RC3H1	-1
hsa-miR-888-5p	DPP10	-1
hsa-miR-888-5p	CACNA1D	-1
hsa-miR-888-5p	RLF	-1
hsa-miR-888-5p	CTR9	-1
hsa-miR-888-5p	SEMA4F	-1
hsa-miR-888-5p	FAM199X	-1
hsa-miR-888-5p	SNX13	-1
hsa-miR-888-5p	ZNF641	-1
hsa-miR-888-5p	ZNF793	-1
hsa-miR-888-5p	SEL1L	-1
hsa-miR-888-5p	KPNA4	-1
hsa-miR-888-5p	PAIP2	-1
hsa-miR-888-5p	NFAT5	-1
hsa-miR-3660	ACVR2A	-1
hsa-miR-3660	PCMTD1	-1
hsa-miR-3660	VTI1A	-1
hsa-miR-3660	PLEKHA8	-1
hsa-miR-3660	RNF2	-1
hsa-miR-3660	SNX12	-1
hsa-miR-6783-3p	PALM2AKAP2	-1
hsa-miR-6783-3p	TGFBR1	-1
hsa-miR-6783-3p	MTF1	-1
hsa-miR-6783-3p	GABPB1	-1
hsa-miR-6783-3p	LARGE1	-1
hsa-miR-6783-3p	LASP1	-1
hsa-miR-6783-3p	SPRED1	-1
hsa-miR-6783-3p	ZNF704	-1
hsa-miR-6783-3p	TOB2	-1
hsa-miR-6783-3p	SHISA7	-1
hsa-miR-6783-3p	AMN1	-1
hsa-miR-6783-3p	DLGAP3	-1
hsa-miR-6783-3p	KIAA2013	-1
hsa-miR-6783-3p	ITGA5	-1
hsa-miR-6783-3p	PTPRT	-1
hsa-miR-6783-3p	SOX10	-1
hsa-miR-6783-3p	ATXN7L3	-1
hsa-miR-6783-3p	ABCC1	-1
hsa-miR-6783-3p	L1CAM	-1
hsa-miR-6783-3p	PLXDC2	-1
hsa-miR-3662	NR2F2	-1
hsa-miR-3662	SELENOI	-1
hsa-miR-3662	ZNF148	-1
hsa-miR-3662	ZKSCAN8	-1
hsa-miR-3662	FERMT2	-1
hsa-miR-3662	NID1	-1
hsa-miR-3662	SLC39A10	-1
hsa-miR-3662	MBNL3	-1
hsa-miR-3662	PRRG1	-1
hsa-miR-3662	NR2F1	-1
hsa-miR-3662	NDUFA5	-1
hsa-miR-3662	RSBN1L	-1
hsa-miR-3662	PRKACB	-1
hsa-miR-3662	PSMA8	-1
hsa-miR-3662	ZADH2	-1
hsa-miR-3662	TFEC	-1
hsa-miR-3662	DGKH	-1
hsa-miR-3662	PCDH20	-1
hsa-miR-3662	ROBO1	-1
hsa-miR-3662	GRIA2	-1
hsa-miR-3662	CGGBP1	-1
hsa-miR-3662	SEPTIN10	-1
hsa-miR-3662	PCMTD1	-1
hsa-miR-3662	KLF12	-1
hsa-miR-3662	MOB1B	-1
hsa-miR-3662	TRPS1	-1
hsa-miR-3662	SSB	-1
hsa-miR-3662	XIAP	-1
hsa-miR-3662	ETNK1	-1
hsa-miR-3662	OGFRL1	-1
hsa-miR-3662	ZBTB20	-1
hsa-miR-3662	NAB1	-1
hsa-miR-3662	SH3D19	-1
hsa-miR-3662	SSH2	-1
hsa-miR-3662	FRG2	-1
hsa-miR-3662	PGAP1	-1
hsa-miR-3662	ARHGAP29	-1
hsa-miR-3662	RANBP3L	-1
hsa-miR-3662	ARHGAP12	-1
hsa-miR-3662	UBR5	-1
hsa-miR-3662	GUCY1A1	-1
hsa-miR-3662	PAQR3	-1
hsa-miR-3662	CCDC88A	-1
hsa-miR-3662	SLC16A7	-1
hsa-miR-3662	CADM2	-1
hsa-miR-3662	IKZF2	-1
hsa-miR-3662	ZNF507	-1
hsa-miR-3662	TSHZ1	-1
hsa-miR-3662	CREB1	-1
hsa-miR-3662	PPP1R12A	-1
hsa-miR-3662	CILK1	-1
hsa-miR-3662	GXYLT1	-1
hsa-miR-3662	KCNT2	-1
hsa-miR-3662	PDE1C	-1
hsa-miR-3662	MXD1	-1
hsa-miR-3662	LRRFIP1	-1
hsa-miR-3662	DLG5	-1
hsa-miR-3662	PLCB1	-1
hsa-miR-3662	TRIM33	-1
hsa-miR-3662	TRAF3	-1
hsa-miR-3662	KCNK13	-1
hsa-miR-3662	PREPL	-1
hsa-miR-3662	FAM126B	-1
hsa-miR-3662	OSBPL3	-1
hsa-miR-3662	SGIP1	-1
hsa-miR-3662	IFIT1	-1
hsa-miR-3662	GOLGA8H	-1
hsa-miR-3662	OLFM3	-1
hsa-miR-3662	CBFB	-1
hsa-miR-3662	CXXC4	-1
hsa-miR-3662	TNRC6B	-1
hsa-miR-3662	LRRC8B	-1
hsa-miR-3662	TENM1	-1
hsa-miR-3662	ARFGEF3	-1
hsa-miR-3662	MEIS2	-1
hsa-miR-3662	CERS6	-1
hsa-miR-3662	EPM2AIP1	-1
hsa-miR-3662	RASSF8	-1
hsa-miR-3662	SPOCK3	-1
hsa-miR-3662	GSK3B	-1
hsa-miR-3662	NPR3	-1
hsa-miR-3662	SNTG1	-1
hsa-miR-3662	GABRA4	-1
hsa-miR-3662	RPS6KA6	-1
hsa-miR-3662	HSPH1	-1
hsa-miR-3662	TMF1	-1
hsa-miR-3662	GOLGA8R	-1
hsa-miR-3662	CTDSPL2	-1
hsa-miR-3662	INTS6	-1
hsa-miR-3662	PRTG	-1
hsa-miR-3662	NEK7	-1
hsa-miR-3662	MKX	-1
hsa-miR-3662	TMEM59	-1
hsa-miR-3662	NONO	-1
hsa-miR-3662	FAR1	-1
hsa-miR-3662	CAMK4	-1
hsa-miR-3662	ANO6	-1
hsa-miR-3662	PDE8A	-1
hsa-miR-3662	LSAMP	-1
hsa-miR-3662	CNOT6L	-1
hsa-miR-3662	PHEX	-1
hsa-miR-3662	MLLT3	-1
hsa-miR-3662	VKORC1L1	-1
hsa-miR-3662	FAM168A	-1
hsa-miR-3662	KDM7A	-1
hsa-miR-3662	RNF2	-1
hsa-miR-3662	DOCK7	-1
hsa-miR-3662	RICTOR	-1
hsa-miR-3662	CAMTA1	-1
hsa-miR-3662	PIP4P2	-1
hsa-miR-3662	ATRX	-1
hsa-miR-3662	TP53INP1	-1
hsa-miR-3662	ZFHX4	-1
hsa-miR-3662	LYSMD3	-1
hsa-miR-3662	PLEKHA1	-1
hsa-miR-3662	SYT14	-1
hsa-miR-3662	NFAT5	-1
hsa-miR-3662	PAFAH1B1	-1
hsa-miR-3662	PTAR1	-1
hsa-miR-3662	UBE2Q2	-1
hsa-miR-3662	CYP4A22	-1
hsa-miR-3662	PPP6R3	-1
hsa-miR-3662	TCF20	-1
hsa-miR-3662	HIPK3	-1
hsa-miR-3662	SLC30A4	-1
hsa-miR-3662	BAAT	-1
hsa-miR-3662	FGF12	-1
hsa-miR-3662	RHBDD1	-1
hsa-miR-3662	FAM218A	-1
hsa-miR-3662	FKTN	-1
hsa-miR-3662	HMCN1	-1
hsa-miR-3662	COL19A1	-1
hsa-miR-3662	TMPRSS11B	-1
hsa-miR-3662	GOLGA8N	-1
hsa-miR-3662	TRAK2	-1
hsa-miR-3662	RAB27B	-1
hsa-miR-3662	ELK3	-1
hsa-miR-3662	BCO1	-1
hsa-miR-3662	PABPC5	-1
hsa-miR-3662	TMEM135	-1
hsa-miR-3662	PCDH19	-1
hsa-miR-3662	SRSF1	-1
hsa-miR-3662	C5orf51	-1
hsa-miR-3662	REEP3	-1
hsa-miR-3662	XK	-1
hsa-miR-3662	TAFA2	-1
hsa-miR-3662	ZBTB44	-1
hsa-miR-3662	USP44	-1
